file	section	name	seconds	outcome
profile-ci-build-34903415756.html	task	:shared:ktlintLinuxMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintLinuxTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintLinuxX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMacosArm64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMacosMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMacosTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMacosX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMacosX64TestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMingwTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintMingwX64MainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintNativeMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintNativeTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintWasmJsMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintWasmJsTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintWebMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:ktlintWebTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:linkDebugTestIosSimulatorArm64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:linkDebugTestIosX64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:linkDebugTestMacosArm64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:linkDebugTestMacosX64	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:linuxArm64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:linuxX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:linuxX64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:macosArm64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:macosArm64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:macosX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:macosX64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:metadataAppleMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:metadataCommonMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:metadataIosMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:metadataLinuxMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:metadataMacosMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:metadataNativeMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:mingwX64MainKlibrary	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:mingwX64Test	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:processJvmMainResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:processJvmTestResources	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverAppleMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverAppleTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverIosArm64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverIosSimulatorArm64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverIosTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverIosX64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverJvmTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverLinuxMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverMacosArm64TestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverMacosX64MainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverMingwTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverNativeMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverWasmJsMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:runKtlintCheckOverWebTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:syncPersistedPackageResolvedToSynthetic	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:shared:wasmJsMainClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:wasmJsTestClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:shared:wasmJsTestProcessResources	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:shared:wasmJsTestTestDevelopmentExecutableCompileSync	0.000	NO-SOURCE
profile-ci-build-34903415756.html	project	:dev:sample-android	8.660	
profile-ci-build-34903415756.html	task	:dev:sample-android:lintReportDebug	3.388	
profile-ci-build-34903415756.html	task	:dev:sample-android:validateSigningDebug	1.859	
profile-ci-build-34903415756.html	task	:dev:sample-android:generateReleaseLintVitalReportModel	0.660	
profile-ci-build-34903415756.html	task	:dev:sample-android:packageDebug	0.453	
profile-ci-build-34903415756.html	task	:dev:sample-android:sdkReleaseDependencyData	0.380	
profile-ci-build-34903415756.html	task	:dev:sample-android:packageRelease	0.195	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDebugJavaResource	0.188	
profile-ci-build-34903415756.html	task	:dev:sample-android:extractReleaseVersionControlInfo	0.176	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDexRelease	0.098	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseResources	0.091	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeExtDexDebug	0.071	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:collectReleaseDependencies	0.063	
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugUnitTestLintModel	0.054	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseJavaResource	0.052	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeExtDexRelease	0.051	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:compileDebugUnitTestKotlin	0.048	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:writeDebugSigningConfigVersions	0.033	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseArtProfile	0.032	
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugResources	0.030	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:checkDebugDuplicateClasses	0.027	
profile-ci-build-34903415756.html	task	:dev:sample-android:dexBuilderDebug	0.025	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:compileDebugJavaWithJavac	0.024	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:lintAnalyzeDebugUnitTest	0.024	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:lintVitalAnalyzeRelease	0.023	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:bundleDebugClassesToCompileJar	0.019	
profile-ci-build-34903415756.html	task	:dev:sample-android:mapDebugSourceSetPaths	0.019	
profile-ci-build-34903415756.html	task	:dev:sample-android:parseDebugLocalResources	0.018	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:checkDebugAarMetadata	0.017	
profile-ci-build-34903415756.html	task	:dev:sample-android:testDebugUnitTest	0.016	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:lintAnalyzeDebugAndroidTest	0.015	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:packageDebugResources	0.015	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverKotlinScripts	0.015	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:dexBuilderRelease	0.014	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseAssets	0.014	
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugAndroidTestLintModel	0.013	
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugRFile	0.013	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDebugAssets	0.013	
profile-ci-build-34903415756.html	task	:dev:sample-android:compileReleaseJavaWithJavac	0.012	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:optimizeReleaseResources	0.012	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:bundleDebugClassesToRuntimeJar	0.011	
profile-ci-build-34903415756.html	task	:dev:sample-android:compileDebugKotlin	0.011	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:createDebugCompatibleScreenManifests	0.011	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDebugJniLibFolders	0.011	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeLibDexDebug	0.011	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseGlobalSynthetics	0.011	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugBuildConfig	0.010	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDebugResources	0.010	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseJniLibFolders	0.010	
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugMainManifest	0.010	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:extractProguardFiles	0.009	
profile-ci-build-34903415756.html	task	:dev:sample-android:checkReleaseDuplicateClasses	0.008	
profile-ci-build-34903415756.html	task	:dev:sample-android:compileReleaseArtProfile	0.008	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugLintReportModel	0.008	
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintKotlinScriptCheck	0.008	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:lintAnalyzeDebug	0.007	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:loadKtlintReporters	0.007	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugManifest	0.007	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugNavigationResources	0.007	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:writeReleaseAppMetadata	0.007	
profile-ci-build-34903415756.html	task	:dev:sample-android:compileReleaseNavigationResources	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:compressReleaseAssets	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:createReleaseApkListingFileRedirect	0.006	
profile-ci-build-34903415756.html	task	:dev:sample-android:desugarDebugFileDependencies	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateReleaseRFile	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:javaPreCompileRelease	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mapReleaseSourceSetPaths	0.006	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeProjectDexDebug	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseStartupProfile	0.006	
profile-ci-build-34903415756.html	task	:dev:sample-android:packageReleaseResources	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processReleaseMainManifest	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processReleaseResources	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverTestSourceSet	0.006	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:createReleaseCompatibleScreenManifests	0.005	
profile-ci-build-34903415756.html	task	:dev:sample-android:extractDeepLinksRelease	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugResources	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:writeDebugAppMetadata	0.005	
profile-ci-build-34903415756.html	task	:dev:sample-android:checkReleaseAarMetadata	0.004	
profile-ci-build-34903415756.html	task	:dev:sample-android:compileDebugNavigationResources	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:createDebugApkListingFileRedirect	0.004	
profile-ci-build-34903415756.html	task	:dev:sample-android:desugarReleaseFileDependencies	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugGlobalSynthetics	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateReleaseResources	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:lintDebug	0.004	
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDebugNativeLibs	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseNativeLibs	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugManifestForPackage	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugUnitTestJavaRes	0.004	
profile-ci-build-34903415756.html	task	:dev:sample-android:processReleaseManifest	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverDebugSourceSet	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:compileReleaseKotlin	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:compressDebugAssets	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:extractDeepLinksDebug	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:parseReleaseLocalResources	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processDebugJavaRes	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:processReleaseJavaRes	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:processReleaseManifestForPackage	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverAndroidTestReleaseSourceSet	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverReleaseSourceSet	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverTestReleaseSourceSet	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:stripDebugDebugSymbols	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:writeReleaseSigningConfigVersions	0.003	
profile-ci-build-34903415756.html	task	:dev:sample-android:generateReleaseBuildConfig	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:javaPreCompileDebug	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:javaPreCompileDebugUnitTest	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintTestSourceSetCheck	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:processReleaseNavigationResources	0.002	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverAndroidTestDebugSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverTestDebugSourceSet	0.002	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:compileDebugUnitTestJavaWithJavac	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:extractReleaseNativeSymbolTables	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeDebugNativeDebugMetadata	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:mergeReleaseNativeDebugMetadata	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverTestFixturesDebugSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverTestFixturesReleaseSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverTestFixturesSourceSet	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:stripReleaseDebugSymbols	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:assemble	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-android:assembleDebug	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-android:assembleRelease	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-android:build	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-android:check	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-android:generateDebugAssets	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-android:generateReleaseAssets	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintAndroidTestDebugSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintAndroidTestReleaseSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintAndroidTestSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintDebugSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintMainSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintReleaseSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintTestDebugSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintTestFixturesDebugSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintTestFixturesReleaseSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintTestFixturesSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:ktlintTestReleaseSourceSetCheck	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:lint	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:sample-android:lintVitalRelease	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:lintVitalReportRelease	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:preBuild	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-android:preDebugAndroidTestBuild	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:sample-android:preDebugBuild	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-android:preDebugUnitTestBuild	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-android:preReleaseBuild	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverAndroidTestSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:runKtlintCheckOverMainSourceSet	0.000	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:sample-android:test	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	project	:dev:server-jvm-keycloak	6.739	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:shadowDistZip	2.286	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:distZip	1.620	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:startShadowScripts	0.902	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:shadowJar	0.756	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:shadowDistTar	0.502	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:distTar	0.278	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:startScripts	0.122	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:compileKotlin	0.095	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:jar	0.055	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:compileTestKotlin	0.049	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:test	0.017	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:processResources	0.011	
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:loadKtlintReporters	0.009	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:runKtlintCheckOverKotlinScripts	0.007	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:ktlintKotlinScriptCheck	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:ktlintTestSourceSetCheck	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:runKtlintCheckOverMainSourceSet	0.005	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:compileJava	0.004	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:ktlintMainSourceSetCheck	0.004	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:processTestResources	0.003	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:runKtlintCheckOverTestSourceSet	0.003	FROM-CACHE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:compileTestJava	0.001	NO-SOURCE
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:assemble	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:build	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:check	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:checkKotlinGradlePluginConfigurationErrors	0.000	SKIPPED
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:classes	0.000	Did No Work
profile-ci-build-34903415756.html	task	:dev:server-jvm-keycloak:testClasses	0.000	UP-TO-DATE
profile-ci-build-34903415756.html	project	:client	6.550	
profile-ci-build-34903415756.html	task	:client:extractAndroidMainAnnotations	1.341	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:linuxX64Test	1.044	
profile-ci-build-34903415756.html	task	:client:compileAndroidMain	0.669	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:transformCommonMainDependenciesMetadata	0.644	
profile-ci-build-34903415756.html	task	:client:transformNativeMainDependenciesMetadata	0.273	
profile-ci-build-34903415756.html	task	:client:linkDebugTestLinuxX64	0.193	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:linkDebugTestMingwX64	0.154	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:mergeAndroidMainJavaResource	0.137	
profile-ci-build-34903415756.html	task	:client:checkAndroidMainAarMetadata	0.134	
profile-ci-build-34903415756.html	task	:client:transformAppleMainDependenciesMetadata	0.121	
profile-ci-build-34903415756.html	task	:client:transformLinuxMainDependenciesMetadata	0.108	
profile-ci-build-34903415756.html	task	:client:mergeAndroidMainJniLibFolders	0.098	
profile-ci-build-34903415756.html	task	:client:compileKotlinIosArm64	0.087	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileNativeMainKotlinMetadata	0.070	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinIosArm64	0.065	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileKotlinIosSimulatorArm64	0.064	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinIosSimulatorArm64	0.059	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:downloadKotlinNativeDistribution	0.057	
profile-ci-build-34903415756.html	task	:client:transformJvmSharedMainDependenciesMetadata	0.057	
profile-ci-build-34903415756.html	task	:client:compileKotlinIosX64	0.053	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinJvm	0.051	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:transformMacosMainDependenciesMetadata	0.051	
profile-ci-build-34903415756.html	task	:client:mergeAndroidMainConsumerProguardFiles	0.042	
profile-ci-build-34903415756.html	task	:client:transformIosMainDependenciesMetadata	0.041	
profile-ci-build-34903415756.html	task	:client:compileKotlinMacosX64	0.039	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileKotlinLinuxArm64	0.038	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileKotlinMacosArm64	0.037	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileKotlinJvm	0.035	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinMacosArm64	0.035	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinIosX64	0.033	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:jvmTest	0.033	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileKotlinMingwX64	0.032	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinLinuxArm64	0.032	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileKotlinLinuxX64	0.030	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinMacosX64	0.029	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:kmpPartiallyResolvedDependenciesChecker	0.026	
profile-ci-build-34903415756.html	task	:client:allTests	0.025	
profile-ci-build-34903415756.html	task	:client:generateProjectStructureMetadata	0.023	
profile-ci-build-34903415756.html	task	:client:compileTestKotlinLinuxX64	0.022	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:compileCommonMainKotlinMetadata	0.021	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:jvmJar	0.021	
profile-ci-build-34903415756.html	task	:client:allMetadataJar	0.019	
profile-ci-build-34903415756.html	task	:client:processAndroidMainManifest	0.019	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:writeAndroidMainAarMetadata	0.019	
profile-ci-build-34903415756.html	task	:client:bundleAndroidMainAar	0.018	
profile-ci-build-34903415756.html	task	:client:copyAndroidMainJniLibsProjectOnly	0.018	
profile-ci-build-34903415756.html	task	:client:prepareLintJarForPublish	0.018	
profile-ci-build-34903415756.html	task	:client:syncAndroidMainLibJars	0.018	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:macosArm64ProcessResources	0.016	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:compileTestKotlinMingwX64	0.014	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:loadKtlintReporters	0.013	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:processAndroidMainJavaRes	0.013	
profile-ci-build-34903415756.html	task	:client:runKtlintCheckOverKotlinScripts	0.013	FROM-CACHE
profile-ci-build-34903415756.html	task	:client:generateAndroidMainEmptyResourceFiles	0.012	
profile-ci-build-34903415756.html	task	:client:macosX64ProcessResources	0.012	NO-SOURCE
profile-ci-build-34903415756.html	task	:client:commonizeNativeDistribution	0.011	
